1855,"Bowel habit change, Cold feet, Fatigue, Hot and dry skin",None,t
1856,"Bowel habit change, Constipation and Enlarged glands",None,t
1857,"Bowel habit change, Constipation and Pulsating sensation",None,t
1858,"Bowel habit change, Constipation, Cough and Gagging",None,t
1859,"Bowel habit change, Constipation, Curved spine and Excessive gas",None,t
1860,"Bowel habit change, Cough, Diarrhea and Fatigue",None,t
1861,"Bowel habit change, Decreased appetite, Low blood pressure, Nausea or vomiting",None,t
1862,"Bowel habit change, Diarrhea and Enlarged glands",None,t
1863,"Bowel habit change, Diarrhea and Missed period",None,t
1864,"Bowel habit change, Foul smelling stools, Excessive gas, Numbness or tingling",None,t
1865,"Bowel habit change, Frequent bowel movement, Hot flashes and Excessive gas",None,t
1866,"Bowel habit change, Pain and Pulsating sensation",None,t
1867,"Bowel habit change, Watery mouth, Frequent bowel movements",None,t
1868,"Bowel habits, Difficulty breathing, Frequent bowel movements, Congestion",None,t
1869,Bowel Incontinence (Fecal Incontinence),None,t
1870,bradycardia,None,t
1871,bradykinesia (hypokinetic movement disorder),None,t
1872,bradypnea and tachypnea ,None,t
1873,Brain Aneurysm Symptoms and Signs,None,t
1874,Brain Cancer Symptoms and Signs,None,t
1875,Brain Hemorrhage Symptoms and Signs,None,t
1876,Brain Trauma (Concussion Symptoms and Signs),None,t
1877,Brain Tumor Symptoms and Signs,None,t
1878,Breast Cancer Symptoms and Signs,None,t
1879,Breast Discharge,None,t
1880,Breast Lumps,None,t
1881,Breast Pain,None,t
1882,Breast Swelling (Swollen Breast),None,t
1883,Brief Psychotic Disorder Symptoms and Signs,None,t
1884,"Brittle hair, Bruising and Cold hands",None,t
1885,"Brittle hair, Bruising or discoloration, Hair loss and Joint instability",None,t
1886,"Brittle hair, Bruising, Change in hair texture and Dry skin",None,t
1887,"Brittle hair, Bulging eyes, Change in hair texture and Drooping eyelid",None,t
1888,"Brittle hair, Bulging veins, Change in hair texture and Depressed mood",None,t
1889,"Brittle hair, Change in hair texture, Coarse hair and Dry skin",None,t
1890,"Brittle hair, Change in hair texture, Color change and Dry skin",None,t
1891,"Brittle hair, Change in hair texture, Curved fingernails and Dry skin",None,t
1892,"Brittle hair, Change in hair texture, Dry skin and Fatigue",None,t
1893,"Brittle hair, Change in hair texture, Dry skin and Joint pain",None,t
1894,"Brittle hair, Change in hair texture, Hair loss and Irregular heartbeat",None,t
1895,"Brittle hair, Change in hair texture, Hair loss and Pain or discomfort",None,t
1896,"Brittle hair, Cold feet, Cold hands and Hair loss",None,t
1897,"Brittle hair, Cold feet, Dry skin and Fatigue",None,t
1898,"Brittle hair, Cracks at corner of mouth, Dry mouth and Dry skin",None,t
1899,"Brittle hair, Depressed mood, Difficulty breathing through nose and Dry eyes",None,t
1900,"Brittle hair, Difficulty falling asleep, Dry mouth and Dry skin",None,t
1901,"Brittle hair, Dry mouth, Frequent urination and Hair loss",None,t
1902,"Brittle hair, Dry skin (General), Dry skin (Skin) and Fatigue",None,t
1903,"Brittle hair, Dry skin, Flaking skin and Hair loss",None,t
1904,"Brittle hair, Easy bruising, Fatigue and Hair loss",None,t
1905,"Brittle hair, Fatigue, Hair loss and Irregular periods",None,t
1906,"Brittle hair, Hair loss and Mood swings",None,t
1907,"Brittle hair, Hair loss, Headache and Muscle cramps or spasms (painful)",None,t
1908,"Brittle hair, Hair loss, Pain or discomfort and Stiff neck",None,t
1909,Brittle Nails,None,t
1910,Broken Bone (Fracture) Symptoms and Signs,None,t
1911,Broken bone (single fracture) and Irregular heartbeat,None,t
1912,Broken bone (single fracture) and Muscle twitching (painless),None,t
1913,Broken bone (single fracture) and Numbness or tingling,None,t
1914,Broken bone (single fracture) and Warm to touch,None,t
1915,"Broken bone (single fracture), Difficulty concentrating, Drowsiness and Fainting",None,t
1916,"Broken bone (single fracture), Itching or burning",None,t
1917,"Broken bone (single fracture), Joint pain and Lump or bulge",None,t
1918,"Broken bone (single fracture), Joint pain, Lump or bulge and Pain or discomfort",None,t
1919,"Broken bone (single fracture), Lump or bulge and Swelling",None,t
1920,"Broken bone (single fracture), Lump or bulge and Visible deformity",None,t
1921,"Broken bone (single fracture), Lump or bulge, Pain or discomfort and Swelling",None,t
1922,"Broken bone (single fracture), Lump or bulge, Swelling and Tenderness to touch",None,t
1923,"Broken bone (single fracture), Muscle cramps, Stiffness",None,t
1924,"Broken bone (single fracture), Nausea or vomiting",None,t
1925,"Broken bone (single fracture), Numbness or tingling and Pain or discomfort",None,t
1926,"Broken bone (single fracture), Numbness or tingling and Swelling",None,t
1927,"Broken bone (single fracture), Swelling and Warm to touch",None,t
1928,Broken bones (multiple fractures) and Bulging veins,None,t
1929,Broken bones (multiple fractures) and Enlarged or swollen glands,None,t
1930,Broken bones (multiple fractures) and Episodes of not breathing during sleep,None,t
1931,Broken bones (multiple fractures) and Frequent urge to urinate,None,t
1932,Broken bones (multiple fractures) and Heartburn,None,t
1933,Broken bones (multiple fractures) and Hunched or stooped posture,None,t
1934,Broken bones (multiple fractures) and Joint pain,None,t
1935,"Broken bones, Skin rash",None,t
1936,Bronchiolitis Symptoms and Signs,None,t
1937,Bronchitis Symptoms and Signs,None,t
1938,Bruising and Choking,None,t
1939,Bruising and Cold feet,None,t
1940,Bruising and Cough,None,t
1941,Bruising and Discharge from nipple,None,t
1942,Bruising and Discharge from penis,None,t
1943,Bruising and Distended stomach,None,t
1944,Bruising and Guarding or favoring joint,None,t
1945,Bruising and Itching or burning,None,t
1946,Bruising and Joint pain,None,t
1947,Bruising and Lump or bulge,None,t
1948,Bruising and Multiple bruises of different ages,None,t
1949,Bruising and numbness on one side of body,None,t
1950,Bruising and Numbness or tingling,None,t
1951,Bruising and Pain,None,t
1952,Bruising and Red or black spots on fingernails,None,t
1953,Bruising and Single palm crease,None,t
1954,Bruising and Skin blisters,None,t
1955,Bruising and Skin darkening,None,t
1956,Bruising and Skin rash,None,t
1957,Bruising and Skin redness,None,t
1958,Bruising and Sore tongue,None,t
1959,Bruising and Soreness or burning inside of mouth,None,t
1960,Bruising and Spots on throat,None,t
1961,Bruising and Spots on tonsils,None,t
1962,Bruising and Stiff neck,None,t
1963,Bruising and Swelling,None,t
1964,Bruising and Swollen lips,None,t
1965,Bruising and Swollen tonsils,None,t
1966,Bruising and Testicles shrinkage,None,t
1967,Bruising and Unusual or suspicious mole,None,t
1968,Bruising and Vaginal discharge,None,t
1969,Bruising and Welts,None,t
1970,Bruising and Yellow eyes,None,t
1971,Bruising and Yellow skin,None,t
1972,Bruising andScaling skin,None,t
1973,Bruising or discoloration and Bulging neck veins,None,t
1974,Bruising or discoloration and Change in bowel habits,None,t
1975,Bruising or discoloration and Coffee grounds colored vomit,None,t
1976,Bruising or discoloration and Discharge or mucus in eyes,None,t
1977,Bruising or discoloration and Easy bruising,None,t
1978,Bruising or discoloration and Enlarged (dilated) pupils,None,t
1979,Bruising or discoloration and Excessive body hair growth,None,t
1980,Bruising or discoloration and Eyelashes falling out,None,t
1981,Bruising or discoloration and Eyelid redness,None,t
1982,Bruising or discoloration and Frequent urination,None,t
1983,Bruising or discoloration and Fruity odor on breath,None,t
1984,Bruising or discoloration and Hoarse voice,None,t
1985,Bruising or discoloration and Inability to move,None,t
1986,Bruising or discoloration and Jaw locking,None,t
1987,Bruising or discoloration and Joint pain,None,t
1988,Bruising or discoloration and Nausea or vomiting,None,t
1989,Bruising or discoloration and Painful red lump on eyelid,None,t
1990,Bruising or discoloration and Palpitations (fluttering in chest),None,t
1991,Bruising or discoloration and Protruding rectal material,None,t
1992,Bruising or discoloration and Pulling out eyebrows,None,t
1993,Bruising or discoloration and Pulsating sensation,None,t
1994,Bruising or discoloration and Red (bloodshot) eyes,None,t
1995,Bruising or discoloration and Red gums,None,t
1996,Bruising or discoloration and Red spots,None,t
1997,Bruising or discoloration and Red spots inside lower eyelid,None,t
1998,Bruising or discoloration and Restless (urge to move) legs,None,t
1999,Bruising or discoloration and Ringing in ears,None,t
2000,Bruising or discoloration and Sensitive to light,None,t
2001,Bruising or discoloration and Shaking hands or tremor,None,t
2002,Bruising or discoloration and Skin irritation,None,t
2003,Bruising or discoloration and Tearing in one eye,None,t
2004,Bruising or discoloration and Testicular pain,None,t
2005,Bruising or discoloration and Upset stomach,None,t
2006,Bruising or discoloration and Watery eyes,None,t
2007,Bruising or discoloration and Weight loss (unintentional),None,t
2008,Bruising or discoloration and Worms in stool,None,t
2009,"Bruising or discoloration, Bulging veins, Curved fingernails and Joint pain",None,t
2010,"Bruising or discoloration, Bulging veins, Lump or bulge and Numbness or tingling",None,t
2011,"Bruising or discoloration, Chills, Fever and Pain or discomfort",None,t
2012,"Bruising or discoloration, Chills, Grinding teeth and Headache",None,t
2013,"Bruising or discoloration, Cold feet, Cold hands and Color change",None,t
2014,"Bruising or discoloration, Cold feet, Cold hands and Fatigue",None,t
2015,"Bruising or discoloration, Cold feet, Color change and Numbness or tingling",None,t
2016,"Bruising or discoloration, Cold feet, Pain or discomfort and Tenderness to touch",None,t
2017,"Bruising or discoloration, Cold hands, Color change and Numbness or tingling",None,t
2018,"Bruising or discoloration, Cold hands, Inability to move and Joint pain",None,t
2019,"Bruising or discoloration, Color change, Flaking skin and Itching or burning",None,t
2020,"Bruising or discoloration, Color change, Skin blisters and Skin bumps",None,t
2021,"Bruising or discoloration, Cough, Fever and Nasal congestion",None,t
2022,"Bruising or discoloration, Craving to eat ice and dirt or paper",None,t
2023,"Bruising or discoloration, Curved spine, Joint pain and Morning joint stiffness",None,t
2024,"Bruising or discoloration, Decreased appetite, Dry mouth and Fatigue",None,t
2025,"Bruising or discoloration, Diarrhea, Distended stomach and Dizziness",None,t
2026,"Bruising or discoloration, Diarrhea, Easy bruising and Frequent laxative use",None,t
2027,"Bruising or discoloration, Distended stomach, Mouth sores and Nausea or vomiting",None,t
2028,"Bruising or discoloration, Dizziness, Headache and Pain or discomfort",None,t
2029,"Bruising or discoloration, Drainage or pus and Pain or discomfort",None,t
2030,"Bruising or discoloration, Drainage or pus and Skin blisters",None,t
2031,"Bruising or discoloration, Drainage or pus, Hoarse voice and Loss of voice",None,t
2032,"Bruising or discoloration, Drooping eyelid, Eye irritation and Eyelid redness",None,t
2033,"Bruising or discoloration, Dry eyes, Eye irritation and Eyelid redness",None,t
2034,"Bruising or discoloration, Dry skin, Flaking skin and Hair loss",None,t
2035,"Bruising or discoloration, Dry skin, Flaking skin and Itching or burning",None,t
2036,"Bruising or discoloration, Dry skin, Itching or burning and Skin blisters",None,t
2037,"Bruising or discoloration, Dry skin, Skin peeling and cracking or scaling",None,t
2038,"Bruising or discoloration, Excessive sweating, Fatigue and Hair loss",None,t
2039,"Bruising or discoloration, Eye irritation and Eyelid redness",None,t
2040,"Bruising or discoloration, Fatigue, Itching or burning and Skin rash",None,t
2041,"Bruising or discoloration, Fever, Lump or bulge and Pain or discomfort",None,t
2042,"Bruising or discoloration, Headache and Nausea or vomiting",None,t
2043,"Bruising or discoloration, Headache and Nosebleed",None,t
2044,"Bruising or discoloration, Inability to move, Joint instability and Joint pain",None,t
2045,"Bruising or discoloration, Itching or burning, Skin blisters and Skin irritation",None,t
2046,"Bruising or discoloration, Itching or burning, Skin irritation and Skin rash",None,t
2047,"Bruising or discoloration, Joint pain (Fingers), Joint pain (Toes) and Swelling",None,t
2048,"Bruising or discoloration, Joint pain, Swelling and Warm to touch",None,t
2049,"Bruising or discoloration, Lump or bulge and Warm to touch",None,t
2050,"Bruising or discoloration, Nasal congestion, Pain or discomfort and Runny nose",None,t
2051,"Bruising or discoloration, Nosebleed, Pain or discomfort and Swelling",None,t
2052,"Bruising or discoloration, Pain or discomfort and Painful bowel movements",None,t
2053,"Bruising or discoloration, Pain or discomfort and Visible deformity",None,t
2054,"Bruising or discoloration, Popping or snapping sound from joint and Swelling",None,t
2055,"Bruising or discoloration, Red (bloodshot) eyes and Red eye (single)",None,t
2056,"Bruising or discoloration, Skin bumps and Unusual or suspicious mole",None,t
2057,"Bruising or discoloration, Skin darkening and Skin rash",None,t
2058,"Bruising or discoloration, Vaginal discharge and Vaginal odor",None,t
2059,"Bruising, Bulging neck veins, Difficulty swallowing and Enlarged glands",None,t
2060,"Bruising, Bulging veins and Itching or burning",None,t
2061,"Bruising, Bulging veins and Joint pain",None,t
2062,"Bruising, Bulging veins, Numbness or tingling and Pain",None,t
2063,"Bruising, Bulging veins, Pain and Sore throat",None,t
2064,"Bruising, Cold feet, Numbness or tingling and Pain",None,t
2065,"Bruising, Color change, Enlarged finger tips and Numbness or tingling",None,t
2066,"Bruising, Confusion and Curved spine",None,t
2067,"Bruising, Cough and Sore throat",None,t
2068,"Bruising, Cracks at corner of mouth and Swollen lips",None,t
2069,"Bruising, Cracks at corner of mouth, Dry mouth and Grooved tongue",None,t
2070,"Bruising, Curved spine and Dry skin",None,t
2071,"Bruising, Decreased appetite and Easy bruising",None,t
2072,"Bruising, Difficulty swallowing, Enlarged glands and Sore throat",None,t
2073,"Bruising, Difficulty swallowing, Pain and Sore throat",None,t
2074,"Bruising, Distended stomach and Pain",None,t
2075,"Bruising, Distended stomach, Lump or bulge and Swelling",None,t
2076,"Bruising, Distended stomach, Pain and Tenderness to touch",None,t
2077,"Bruising, Drainage or pus, Lump or bulge and Swelling",None,t
2078,"Bruising, Drooping eyelid, Eyelid redness, Worst Headache",None,t
2079,"Bruising, Dry skin and Flaking skin",None,t
2080,"Bruising, Ear ache, Lump or bulge and Pain",None,t
2081,"Bruising, Enlarged finger tips and Swelling",None,t
2082,"Bruising, Enlarged finger tips, Joint pain and Numbness or tingling",None,t
2083,"Bruising, Enlarged finger tips, Joint pain and Pain",None,t
2084,"Bruising, Enlarged finger tips, Numbness or tingling and Pain",None,t
2085,"Bruising, Enlarged glands, Lump or bulge and Pain",None,t
2086,"Bruising, Enlarged veins, Muscle cramps, Pain",None,t
2087,"Bruising, Eyelid redness, Itching or burning and Puffy eyelids",None,t
2088,"Bruising, Eyelid redness, Lump or bulge and Pain",None,t
2089,"Bruising, Eyelid redness, Pain and Painful red lump on eyelid",None,t
2090,"Bruising, Food getting stuck",None,t
2091,"Bruising, Guarding or favoring joint and Joint instability",None,t
2092,"Bruising, Gum sores, Mouth sores and Pain",None,t
2093,"Bruising, Itching or burning and Lump or bulge",None,t
2094,"Bruising, Itching or burning, Lump or bulge and Tenderness to touch",None,t
2095,"Bruising, Itching or burning, Pain and Skin redness",None,t
2096,"Bruising, Itching or burning, Skin rash and Skin redness",None,t
2097,"Bruising, Joint pain and Numbness or tingling",None,t
2098,"Bruising, Joint pain, Muscle cramps",None,t
2099,"Bruising, Loss of outside 1/3 of eyebrow (unintentional)",None,t
2100,"Bruising, Lump or bulge and Multiple bruises of different ages",None,t
2101,"Bruising, Lump or bulge and Pain",None,t
2102,"Bruising, Lump or bulge and Tenderness to touch",None,t
2103,"Bruising, Lump or bulge, Mouth sores and Red spots",None,t
2104,"Bruising, Lump or bulge, Pain and Protruding rectal material",None,t
2105,"Bruising, Lump or bulge, Pain and Swelling",None,t
2106,"Bruising, Lump or bulge, Pain and Unable to move arm",None,t
2107,"Bruising, Lump or bulge, Pain and Vaginal discharge",None,t
2108,"Bruising, Mouth sores and Soreness or burning inside of mouth",None,t
2109,"Bruising, Multiple bruises of different ages, Muscle cramps",None,t
2110,"Bruising, Muscle cramps",None,t
2111,"Bruising, Muscle cramps, Muscle twitching, Muscle wasting",None,t
2112,"Bruising, Muscle cramps, Pain",None,t
2113,"Bruising, Numbness or tingling, Pain, numbness on one side of body",None,t
2114,"Bruising, Numbness or tingling, Swelling and Tenderness to touch",None,t
2115,"Bruising, Pain and Swollen tonsils",None,t
2116,"Bruising, Pain, Red or black spots on fingernails and Swelling",None,t
2117,"Bruising, Pain, Stiff neck and Stiffness or decreased movement",None,t
2118,"Bruising, Red tongue",None,t
2119,"Bruising, Skin bumps and Skin darkening",None,t
2120,"Bruising, Skin rash and Skin redness",None,t
2121,"Bruising, Skin rash and Warm to touch",None,t
2122,"Bruising, Sore tongue and Swollen tongue",None,t
2123,"Bruising, Swelling and Swollen lips",None,t
2124,"Bruising, Swelling and Warm to touch",None,t
2125,"Bruising, Swelling, Tenderness to touch, Unable to grip",None,t
2126,Bruxism (Teeth Grinding) Symptoms and Signs,None,t
2127,Bug Bites and Stings Symptoms and Signs,None,t
2128,Bulging eyes and Enlarged (dilated) pupils,None,t
2129,Bulging eyes and Jerking eye movements,None,t
2130,Bulging eyes and Loss of outside 1/3 of eyebrow (unintentional),None,t
2131,Bulging eyes and Sunken eyes,None,t
2132,"Bulging eyes, Feeling faint, Flashing lights in Eyes and Headache",None,t
2133,"Bulging eyes, Lump or bulge, Small (constricted) pupils and Sunken eyes",None,t
2134,"Bulging eyes, Pain or discomfort, Red eye (single) and Swelling",None,t
2135,Bulging neck veins and Cough,None,t
2136,Bulging neck veins and Itching or burning,None,t
2137,Bulging neck veins and Lump or bulge,None,t
2138,Bulging neck veins and Pain,None,t
2139,Bulging neck veins and Stiff neck,None,t
2140,Bulging neck veins and Swelling,None,t
2141,Bulging neck veins and Visible pulsations,None,t
2142,"Bulging neck veins, Difficulty swallowing, Lump or bulge and Noisy breathing",None,t
2143,"Bulging neck veins, Difficulty swallowing, Lump or bulge and Pain or discomfort",None,t
2144,"Bulging neck veins, Disorientation, Headache (worst ever) and Lightheadedness",None,t
2145,"Bulging neck veins, Ear ache, Guarding or favoring joint and Joint pain",None,t
2146,"Bulging neck veins, Enlarged glands and Pain",None,t
2147,"Bulging neck veins, Muscle cramps",None,t
2148,"Bulging neck veins, Muscle cramps, Pain",None,t
2149,"Bulging veins (Arm), Bulging veins (Leg), Chills and Dry mouth",None,t
2150,"Bulging veins (Thigh), Bulging veins (Calf), Pain or discomfort and Swelling",None,t
2151,Bulging veins and Headache,None,t
2152,Bulging veins and Muscle cramps or spasms (painful),None,t
2153,Bulging veins and Numbness or tingling,None,t
2154,Bulging veins and Pulsating sensation,None,t
2155,Bulging veins and Swelling,None,t
2156,"Bulging veins, Arm pain, Muscle twitching, Numbness or tingling",None,t
2157,"Bulging veins, Coarse hair, Decreased appetite and Distorted body image",None,t
2158,"Bulging veins, Cold feet, Color change and Curved spine",None,t
2159,"Bulging veins, Cold feet, Enlarged (dilated) veins and Joint pain",None,t
2160,"Bulging veins, Cold feet, Lump or bulge (Shin) and Lump or bulge (Foot (top))",None,t
2161,"Bulging veins, Cold hands and Color change",None,t
2162,"Bulging veins, Cold hands, Enlarged (dilated) veins and Joint pain",None,t
2163,"Bulging veins, Cold hands, Joint pain (Fingers) and Joint pain (Leg)",None,t
2164,"Bulging veins, Curved spine, Distended stomach and Lump or bulge",None,t
2165,"Bulging veins, Distended stomach, Gum sores and Mouth sores",None,t
2166,"Bulging veins, Drainage or pus, Lump or bulge and Tenderness to touch",None,t
2167,"Bulging veins, Dry eyes, Enlarged veins, Eye irritation",None,t
2168,"Bulging veins, Enlarged (dilated) veins and Pain or discomfort",None,t
2169,"Bulging veins, Enlarged (dilated) veins, Lump or bulge and Pain or discomfort",None,t
2170,"Bulging veins, Enlarged veins, Muscle cramps, Muscle twitching",None,t
2171,"Bulging veins, Enlarged veins, Pain, Stiffness",None,t
2172,"Bulging veins, Headache, Pain or discomfort and Swelling",None,t
2173,"Bulging veins, Jaw Clicking, Difficulty opening mouth and Feeling smothered",None,t
2174,"Bulging veins, Joint pain and Lump or bulge",None,t
2175,"Bulging veins, Lump or bulge and Numbness or tingling",None,t
2176,"Bulging veins, Lump or bulge and Pain",None,t
2177,"Bulging veins, Lump or bulge and Visible deformity",None,t
2178,"Bulging veins, Lump or bulge, Muscle twitching, Numbness or tingling",None,t
2179,"Bulging veins, Lump or bulge, Numbness or tingling and Pain or discomfort",None,t
2180,"Bulging veins, Lump or bulge, Pain or discomfort and Visible deformity",None,t
2181,"Bulging veins, Muscle cramps or spasms (painful) and Pain or discomfort",None,t
2182,"Bulging veins, Muscle twitching (painless) and Numbness or tingling",None,t
2183,"Bulging veins, Numbness or tingling and Pain or discomfort",None,t
2184,"Bulging veins, Pain and Pulsating sensation",None,t
2185,"Bulging veins, Pain and Swelling",None,t
2186,"Bulging veins, Pain or discomfort, Stiffness or decreased movement and Swelling",None,t
2187,"Bulging veins, Pain, Tenderness to touch and Weakness",None,t
2188,"Bulging veins, Swelling and Tenderness to touch",None,t
2189,Bulimia Nervosa Symptoms and Signs,None,t
2190,Bullous Pemphigoid Symptoms and Signs,None,t
2191,Bumps on Skin,None,t
2192,Burn Symptoms and Signs,None,t
2193,Burning Mouth Syndrome Symptoms and Signs,None,t
2194,Burning Urination,None,t
2195,Bursitis Symptoms and Signs,None,t
2196,Buttock Pain,None,t
2197,C. difficile Colitis Symptoms and Signs,None,t
2198,cachexia,None,t
2199,Canavan Disease Symptoms and Signs,None,t
2200,"Cancer, Throat (Throat Cancer Symptoms and Signs)",None,t
2201,"Cant get enough air, Throat tightness, and Shortness of breath",None,t
2202,Carbon Monoxide Poisoning Symptoms and Signs,None,t
2203,Carcinoid Syndrome Symptoms and Signs,None,t
2204,Cardiomyopathy Symptoms and Signs,None,t
2205,Carotid Artery Disease Symptoms and Signs,None,t
2206,Carpal Tunnel Syndrome Symptoms and Signs,None,t
2207,Castleman Disease Symptoms and Signs,None,t
2208,Cat Scratch Disease Symptoms and Signs,None,t
2209,cataplexy ,None,t
2210,Cataract Symptoms and Signs,None,t
2211,Catatonia (Catatonic Behavior),None,t
2212,Cauda Equina Syndrome Symptoms and Signs,None,t
2213,Cavities Symptoms and Signs,None,t
2214,Celiac Disease Symptoms and Signs,None,t
2215,Cellulitis Symptoms and Signs,None,t
2216,Central Precocious Puberty Symptoms and Signs,None,t
2217,Cerebral Palsy Symptoms and Signs,None,t
2218,Cervical Cancer Symptoms and Signs,None,t
2219,Chalazion Symptoms and Signs,None,t
2220,Change in bowel habits and Enlarged or swollen glands,None,t
2221,Change in bowel habits and Increased thirst,None,t
2222,Change in bowel habits and Irregular menstrual periods,None,t
2223,Change in bowel habits and Night sweats,None,t
2224,Change in bowel habits and Vaginal discharge,None,t
2225,Change in bowel habits and Weight gain,None,t
2226,"Change in bowel habits, Chills, Constipation and Fatigue",None,t
2227,"Change in bowel habits, Confusion, Constipation and Damaged teeth enamel",None,t
2228,"Change in bowel habits, Constipation, Dizziness and Ear ache",None,t
2229,"Change in bowel habits, Constipation, Ear ache and Fever",None,t
2230,"Change in bowel habits, Decreased appetite, Diarrhea and Distorted body image",None,t
2231,"Change in bowel habits, Diarrhea and Thin (pencil) stools",None,t
2232,"Change in bowel habits, Distended stomach, Foul smelling stools and Heartburn",None,t
2233,"Change in bowel habits, Fatigue, Muscle weakness and Pain or discomfort",None,t
2234,"Change in bowel habits, Muscle cramps or spasms (painful) and Pain or discomfort",None,t
2235,"Change in bowel habits, Pain or discomfort and Pressure or heaviness",None,t
2236,"Change in bowel habits, Pain or discomfort and Sore throat",None,t
2237,"Change in bowel habits, Pain or discomfort and Stomach cramps",None,t
2238,"Change in bowel habits, Swelling (Fingers) and Swelling (Foot (top))",None,t
2239,Change in hair texture and Hair loss,None,t
2240,Change in hair texture and Skin bumps,None,t
2241,Change in stools and Cough,None,t
2242,Change in stools and Dark colored (brown) urine,None,t
2243,Change in stools and Headache,None,t
2244,Change in stools and Heartburn,None,t
2245,Change in stools and Skin rash,None,t
2246,Change in stools and Sore throat,None,t
2247,Change in stools and Testicular pain,None,t
2248,Change in stools and Weight gain,None,t
2249,"Change in stools, Cough, Nasal congestion and Runny nose",None,t
2250,"Change in stools, Diarrhea, Frequent bowel movements and Pain",None,t
2251,"Change in stools, Dizziness, Fatigue and Feeling faint",None,t
2252,"Change in stools, Drainage or pus and Worms in stool",None,t
2253,"Change in stools, Erectile dysfunction, Nosebleed and Numbness or tingling",None,t
2254,"Change in stools, Fatigue, Increased thirst and Numbness or tingling",None,t
2255,"Change in stools, Frequent urination, Itching or burning and Pain",None,t
2256,"Change in stools, Pain or discomfort and Thin (pencil) stools",None,t
2257,"Change in stools, Pain, Painful bowel movements and Testicular pain",None,t
2258,"Change in stools, Protruding rectal material and Thin (pencil) stools",None,t
2259,"Change in stools, Thin (pencil) stools and Worms in stool",None,t
2260,"Change in stools, Vaginal discharge and Vaginal odor",None,t
2261,Change in vision and Eyes do not track together,None,t
2262,Change in vision and Ringing in ears,None,t
2263,Change in vision and Visual halos around lights,None,t
2264,"Change in vision, Distortion of part of visual field, Dizziness and Headache",None,t
2265,"Change in vision, Dry eyes, Fever and Flushed skin",None,t
2266,"Change in vision, Eyeglass prescription keep changing, Light sensitivity",None,t
2267,"Change in vision, Red (bloodshot) eyes, Sensitive to light and Sunken eyes",None,t
2268,Changes in Skin of the Breast,None,t
2269,Chapped Lips (Cheilitis),None,t
2270,Charcot-Marie-Tooth Disease Symptoms and Signs,None,t
2271,chest pain,None,t
2272,Chest Pain,None,t
2273,Chest Tightness (Tightness in Chest),None,t
2274,Chickenpox Symptoms and Signs,None,t
2275,Chigger Bite Symptoms and Signs,None,t
2276,Chikungunya Virus Infection Symptoms and Signs,None,t
2277,Chills,None,t
2278,Chills and Cold feet,None,t
2279,Chills and Diarrhea,None,t
2280,Chills and Drinking excessive fluids,None,t
2281,Chills and Ear ache,None,t
2282,Chills and Fatigue,None,t
2283,Chills and Flushed skin,None,t
2284,Chills and Frequent bowel movements,None,t
2285,Chills and Frequent urge to urinate,None,t
2286,Chills and Headache,None,t
2287,Chills and High blood pressure,None,t
2288,Chills and Hives,None,t
2289,Chills and Hunger,None,t
2290,Chills and Increased sensitivity to cold,None,t
2291,Chills and Irregular heartbeat,None,t
2292,Chills and Joint aches,None,t
2293,Chills and Joint pain,None,t
2294,Chills and Lightheadedness,None,t
2295,Chills and Night sweats,None,t
2296,Chills and Nosebleed,None,t
2297,Chills and Numbness,None,t
2298,Chills and Numbness or tingling,None,t
2299,Chills and Pain or discomfort,None,t
2300,Chills and Pain with urination,None,t
2301,Chills and Painful bowel movements,None,t
2302,Chills and Pale skin,None,t
2303,Chills and Red (bloodshot) eyes,None,t
2304,Chills and Shaking,None,t
2305,Chills and Shaking hands,None,t
2306,chills and shivering,None,t
2307,Chills and Skin bumps,None,t
2308,Chills and Skin rash,None,t
2309,Chills and Stiff neck,None,t
2310,Chills and Stomach cramps,None,t
2311,Chills and Swollen tonsils,None,t
2312,Chills and Trembling,None,t
2313,Chills and Upset stomach,None,t
2314,Chills and Warm to touch,None,t
2315,Chills and Weight gain,None,t
2316,Chills and Weight loss (intentional),None,t
2317,"Chills, Cloudy odor urine and Enlarged glands",None,t
2318,"Chills, Coarse hair, Fatigue and Hair loss",None,t
2319,"Chills, Cold feet and Cold hands",None,t
2320,"Chills, Cold feet, Cold hands and Confusion",None,t
2321,"Chills, Cold feet, Cold hands and Cough",None,t
2322,"Chills, Cold feet, Cold hands and Diarrhea",None,t
2323,"Chills, Cold feet, Cold hands and Dry skin",None,t
2324,"Chills, Cold feet, Cold hands and Fever",None,t
2325,"Chills, Cold feet, Cold hands and Headache",None,t
2326,"Chills, Cold hands and Numbness or tingling",None,t
2327,"Chills, Cold hands, Difficulty falling asleep and Fatigue",None,t
2328,"Chills, Cold hands, Excessive sweating (Axilla) and Excessive sweating (General)",None,t
2329,"Chills, Confusion, Diarrhea and Disorientation",None,t
2330,"Chills, Constipation, Dizziness and Excessive sweating",None,t
2331,"Chills, Constipation, Dizziness and Fever",None,t
2332,"Chills, Constipation, Fatigue and Fever",None,t
2333,"Chills, Cough and Shortness of breath",None,t
2334,"Chills, Cough, Dizziness and Feeling faint",None,t
2335,"Chills, Dark colored urine, Fever",None,t
2336,"Chills, Decreased appetite, Dizziness and Easy bruising",None,t
2337,"Chills, Decreased appetite, Dizziness and Feeling faint",None,t
2338,"Chills, Decreased appetite, Dizziness and Fever",None,t
